WP-00421,,,Glucose 100g per L,Ammonium Chloride,Sucrose,Sugar,Methanol,Mineral Oil,Coconut Oil,Ethanol,MEK,Acetonitrile,Urea,Ammonium Nitrate,Acetaminophen,Ammonium Nitrate,Isopropanol,Acetone,Acetonitrile Toluene,Naphthalene,Sodium Perchlorate,Linseed Oil,Toluene,Cyclohexane,Benzene,BMSB,Sulfur
pixel,wavelength,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
35,851.02,297.54,6295.00,6810.00,6677.00,14548.00,1948.00,7341.00,16137.00,654.00,1289.00,1779.00,528.00,1246.00,10085.00,473.00,251.00,503.00,572.00,826.00,234.00,36127.00,246.00,-8.00,40.00,1215.00,1314.00
36,851.17,299.62,6278.00,6891.00,6595.00,14612.00,1941.00,7357.00,16160.00,605.00,1184.00,1746.00,535.00,1205.00,10230.00,452.00,254.00,490.00,552.00,849.00,241.00,36230.00,262.00,2.00,44.00,1152.00,1293.00
37,851.32,301.70,6217.00,6864.00,6534.00,14517.00,1840.00,7178.00,15892.00,556.00,1220.00,1780.00,548.00,1215.00,10147.00,423.00,239.00,452.00,547.00,807.00,226.00,36053.00,239.00,-6.00,44.00,1046.00,1316.00
38,851.47,303.78,6262.00,6798.00,6593.00,14545.00,1750.00,7170.00,15991.00,550.00,1137.00,1784.00,522.00,1190.00,10422.00,445.00,239.00,488.00,560.00,839.00,226.00,36285.00,251.00,0.00,31.00,1001.00,1293.00
39,851.62,305.86,6161.00,6859.00,6658.00,14624.00,1699.00,7134.00,15912.00,524.00,1107.00,1783.00,505.00,1128.00,10523.00,429.00,228.00,503.00,572.00,841.00,245.00,36156.00,234.00,-3.00,25.00,938.00,1303.00
40,851.77,307.94,6102.00,6787.00,6844.00,15021.00,1659.00,7085.00,15958.00,503.00,1095.00,1845.00,529.00,1112.00,10724.00,414.00,230.00,477.00,545.00,843.00,239.00,36156.00,247.00,-8.00,33.00,846.00,1289.00
41,851.92,310.02,6080.00,6802.00,7083.00,15371.00,1547.00,7003.00,15801.00,524.00,1076.00,1876.00,511.00,1073.00,10988.00,410.00,243.00,458.00,577.00,841.00,262.00,36061.00,228.00,-10.00,23.00,784.00,1278.00
42,852.07,312.10,5953.00,6895.00,7183.00,15593.00,1469.00,7009.00,15770.00,473.00,1024.00,1904.00,549.00,1054.00,11228.00,414.00,214.00,469.00,571.00,828.00,254.00,36269.00,236.00,4.00,27.00,737.00,1272.00
43,852.22,314.18,5969.00,6806.00,7140.00,15546.00,1498.00,6954.00,15811.00,460.00,989.00,1872.00,492.00,999.00,11653.00,387.00,213.00,450.00,583.00,849.00,241.00,36256.00,243.00,-13.00,36.00,687.00,1306.00
44,852.37,316.25,5942.00,6867.00,6907.00,15341.00,1386.00,6806.00,15698.00,460.00,1006.00,1952.00,547.00,1037.00,12317.00,366.00,220.00,455.00,563.00,822.00,231.00,36243.00,245.00,-9.00,23.00,611.00,1274.00
