SIGD-0003,,Glucose 100g per L,Ammonium Chloride,Sucrose,Methanol,Ethanol,Mineral Oil,Isopropanol,MEK,Acetonitrile,Sucrose,Coconut Oil,Ethanol,Methanol,Mineral Oil,Acetone,Isopropanol,MEK,Acetonitrile,Urea,Cyclohexane,Coconut Oil,Acetaminophen,Ammonium Nitrate,Urea,Acetonitrile Toluene,Cyclohexane,Naphthalene,Sodium Perchlorate,Toluene,Benzene,BMSB,Sulfur,Linseed Oil,Sugar
pixel,wavenumber,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed,processed
43,-375.65,-188.00,625.00,-515.00,394.00,141.00,35.00,210.00,297.00,252.00,-159.00,349.00,-37.00,55.00,36.00,13.00,-38.00,-287.00,114.00,-175.00,247.00,367.00,-65.00,-317.00,-90.00,103.00,96.00,-136.00,-185.00,457.00,491.00,69.00,-387.00,346.00,-43.00
44,-372.98,-535.00,407.00,-295.00,315.00,-301.00,-37.00,323.00,459.00,88.00,150.00,-325.00,383.00,-72.00,205.00,431.00,312.00,-178.00,407.00,-178.00,92.00,-108.00,-39.00,-88.00,-310.00,107.00,-245.00,-198.00,-129.00,-109.00,-220.00,-152.00,605.00,306.00,415.00
45,-370.31,-303.00,-148.00,-179.00,-306.00,-165.00,8.00,-209.00,120.00,113.00,163.00,44.00,832.00,369.00,418.00,382.00,262.00,240.00,468.00,495.00,364.00,310.00,311.00,178.00,165.00,-49.00,149.00,9.00,176.00,228.00,-492.00,37.00,-12.00,-95.00,19.00
46,-367.64,118.00,646.00,326.00,606.00,280.00,160.00,143.00,205.00,660.00,44.00,375.00,241.00,424.00,-109.00,160.00,84.00,182.00,238.00,687.00,-155.00,323.00,277.00,247.00,-88.00,347.00,265.00,11.00,61.00,198.00,13.00,96.00,225.00,-220.00,-121.00
47,-364.98,537.00,-505.00,621.00,164.00,616.00,475.00,359.00,529.00,425.00,-336.00,456.00,61.00,297.00,703.00,472.00,-408.00,-42.00,-126.00,-143.00,312.00,152.00,461.00,337.00,138.00,555.00,159.00,375.00,538.00,373.00,-53.00,-552.00,237.00,-221.00,254.00
48,-362.31,491.00,292.00,-746.00,-307.00,-17.00,-576.00,78.00,-36.00,16.00,330.00,305.00,973.00,639.00,860.00,543.00,378.00,464.00,415.00,882.00,689.00,936.00,967.00,791.00,454.00,977.00,1007.00,897.00,832.00,798.00,-849.00,245.00,435.00,506.00,48.00
49,-359.65,1077.00,-323.00,298.00,415.00,390.00,563.00,405.00,40.00,135.00,-761.00,-356.00,149.00,355.00,-730.00,-204.00,-616.00,-857.00,-125.00,-258.00,-432.00,-452.00,-325.00,-172.00,-287.00,-98.00,-170.00,-96.00,-96.00,-151.00,145.00,467.00,311.00,184.00,769.00
50,-356.99,218.00,-248.00,98.00,-114.00,175.00,-54.00,-95.00,-241.00,392.00,301.00,481.00,642.00,899.00,926.00,475.00,94.00,153.00,642.00,298.00,74.00,104.00,370.00,277.00,-139.00,535.00,184.00,337.00,141.00,406.00,-147.00,-433.00,-513.00,-790.00,180.00
51,-354.33,-473.00,-93.00,-211.00,-299.00,-74.00,-142.00,-453.00,109.00,192.00,-429.00,170.00,-378.00,24.00,249.00,-136.00,-658.00,-41.00,264.00,-474.00,-107.00,351.00,-80.00,-110.00,-60.00,70.00,424.00,-265.00,-214.00,532.00,550.00,-64.00,365.00,533.00,403.00
52,-351.68,-367.00,-35.00,-118.00,201.00,166.00,45.00,-130.00,508.00,-80.00,-48.00,-26.00,42.00,338.00,345.00,364.00,231.00,549.00,270.00,76.00,-174.00,-104.00,-304.00,60.00,-193.00,57.00,-299.00,-110.00,-39.00,396.00,1026.00,-165.00,-728.00,80.00,-86.00
